
=== Training Session Started for FP16_Baseline at 2026-06-08 16:52:14 ===
[W1A1_Native] [Epoch 044/100] Loss: 0.07913 | Time/Epoch: 11.7s | ETA: 10 mins
[W1A1_Native] [Epoch 045/100] Loss: 0.07900 | Time/Epoch: 11.7s | ETA: 10 mins
[W1A1_Native] [Epoch 046/100] Loss: 0.07802 | Time/Epoch: 12.3s | ETA: 10 mins
[W1A1_Native] [Epoch 047/100] Loss: 0.07930 | Time/Epoch: 13.2s | ETA: 10 mins
[W1A1_Native] [Epoch 048/100] Loss: 0.08099 | Time/Epoch: 12.9s | ETA: 10 mins
[W1A1_Native] [Epoch 049/100] Loss: 0.07982 | Time/Epoch: 13.1s | ETA: 10 mins
[W1A1_Native] [Epoch 050/100] Loss: 0.07729 | Time/Epoch: 12.9s | ETA: 10 mins
[W1A1_Native] [Epoch 051/100] Loss: 0.07680 | Time/Epoch: 13.0s | ETA: 10 mins
[W1A1_Native] [Epoch 052/100] Loss: 0.07785 | Time/Epoch: 12.9s | ETA: 10 mins
[W1A1_Native] [Epoch 053/100] Loss: 0.07645 | Time/Epoch: 13.0s | ETA: 10 mins
[W1A1_Native] [Epoch 054/100] Loss: 0.07845 | Time/Epoch: 13.1s | ETA: 9 mins
[W1A1_Native] [Epoch 055/100] Loss: 0.07625 | Time/Epoch: 13.1s | ETA: 9 mins
[W1A1_Native] [Epoch 056/100] Loss: 0.07652 | Time/Epoch: 13.0s | ETA: 9 mins
[W1A1_Native] [Epoch 057/100] Loss: 0.07677 | Time/Epoch: 12.8s | ETA: 9 mins
[W1A1_Native] [Epoch 058/100] Loss: 0.07863 | Time/Epoch: 12.9s | ETA: 9 mins
[W1A1_Native] [Epoch 059/100] Loss: 0.07527 | Time/Epoch: 13.0s | ETA: 8 mins
[W1A1_Native] [Epoch 060/100] Loss: 0.07931 | Time/Epoch: 13.2s | ETA: 8 mins
[W1A1_Native] [Epoch 061/100] Loss: 0.07569 | Time/Epoch: 12.9s | ETA: 8 mins
[W1A1_Native] [Epoch 062/100] Loss: 0.07585 | Time/Epoch: 13.0s | ETA: 8 mins
[W1A1_Native] [Epoch 063/100] Loss: 0.07688 | Time/Epoch: 12.9s | ETA: 8 mins
[W1A1_Native] [Epoch 064/100] Loss: 0.07669 | Time/Epoch: 13.0s | ETA: 7 mins
[W1A1_Native] [Epoch 065/100] Loss: 0.07746 | Time/Epoch: 13.0s | ETA: 7 mins
[W1A1_Native] [Epoch 066/100] Loss: 0.07571 | Time/Epoch: 12.9s | ETA: 7 mins
[W1A1_Native] [Epoch 067/100] Loss: 0.07577 | Time/Epoch: 13.0s | ETA: 7 mins
[W1A1_Native] [Epoch 068/100] Loss: 0.07684 | Time/Epoch: 12.8s | ETA: 6 mins
[W1A1_Native] [Epoch 069/100] Loss: 0.07421 | Time/Epoch: 13.1s | ETA: 6 mins
[W1A1_Native] [Epoch 070/100] Loss: 0.07511 | Time/Epoch: 13.2s | ETA: 6 mins
[W1A1_Native] [Epoch 071/100] Loss: 0.07480 | Time/Epoch: 13.0s | ETA: 6 mins
[W1A1_Native] [Epoch 072/100] Loss: 0.07476 | Time/Epoch: 13.0s | ETA: 6 mins
[W1A1_Native] [Epoch 073/100] Loss: 0.07234 | Time/Epoch: 13.1s | ETA: 5 mins
[W1A1_Native] [Epoch 074/100] Loss: 0.07497 | Time/Epoch: 13.0s | ETA: 5 mins
[W1A1_Native] [Epoch 075/100] Loss: 0.07812 | Time/Epoch: 13.0s | ETA: 5 mins
[W1A1_Native] [Epoch 076/100] Loss: 0.07453 | Time/Epoch: 13.0s | ETA: 5 mins
[W1A1_Native] [Epoch 077/100] Loss: 0.07387 | Time/Epoch: 13.1s | ETA: 4 mins
[W1A1_Native] [Epoch 078/100] Loss: 0.07392 | Time/Epoch: 13.0s | ETA: 4 mins
[W1A1_Native] [Epoch 079/100] Loss: 0.07228 | Time/Epoch: 13.1s | ETA: 4 mins
[W1A1_Native] [Epoch 080/100] Loss: 0.07284 | Time/Epoch: 13.1s | ETA: 4 mins
[W1A1_Native] [Epoch 081/100] Loss: 0.07410 | Time/Epoch: 13.1s | ETA: 4 mins
[W1A1_Native] [Epoch 082/100] Loss: 0.07242 | Time/Epoch: 13.1s | ETA: 3 mins
[W1A1_Native] [Epoch 083/100] Loss: 0.07210 | Time/Epoch: 13.1s | ETA: 3 mins
[W1A1_Native] [Epoch 084/100] Loss: 0.07784 | Time/Epoch: 13.1s | ETA: 3 mins
[W1A1_Native] [Epoch 085/100] Loss: 0.07444 | Time/Epoch: 13.0s | ETA: 3 mins
[W1A1_Native] [Epoch 086/100] Loss: 0.07221 | Time/Epoch: 12.9s | ETA: 3 mins
[W1A1_Native] [Epoch 087/100] Loss: 0.07461 | Time/Epoch: 13.1s | ETA: 2 mins
[W1A1_Native] [Epoch 088/100] Loss: 0.07357 | Time/Epoch: 13.3s | ETA: 2 mins
[W1A1_Native] [Epoch 089/100] Loss: 0.07647 | Time/Epoch: 12.9s | ETA: 2 mins
[W1A1_Native] [Epoch 090/100] Loss: 0.07027 | Time/Epoch: 13.2s | ETA: 2 mins
[W1A1_Native] [Epoch 091/100] Loss: 0.07257 | Time/Epoch: 13.3s | ETA: 1 mins
[W1A1_Native] [Epoch 092/100] Loss: 0.07427 | Time/Epoch: 13.1s | ETA: 1 mins
[W1A1_Native] [Epoch 093/100] Loss: 0.07441 | Time/Epoch: 13.1s | ETA: 1 mins
[W1A1_Native] [Epoch 094/100] Loss: 0.07044 | Time/Epoch: 13.1s | ETA: 1 mins
[W1A1_Native] [Epoch 095/100] Loss: 0.07139 | Time/Epoch: 13.0s | ETA: 1 mins
[W1A1_Native] [Epoch 096/100] Loss: 0.07276 | Time/Epoch: 12.9s | ETA: 52s
[W1A1_Native] [Epoch 097/100] Loss: 0.07472 | Time/Epoch: 13.1s | ETA: 39s
[W1A1_Native] [Epoch 098/100] Loss: 0.07468 | Time/Epoch: 13.0s | ETA: 26s
[W1A1_Native] [Epoch 099/100] Loss: 0.07377 | Time/Epoch: 13.0s | ETA: 12s
[W1A1_Native] [Epoch 100/100] Loss: 0.07022 | Time/Epoch: 13.1s | ETA: 0s

=== Training Session Started for FP16_Baseline at 2026-06-08 18:11:20 ===
[FP16_Baseline] [Epoch 001/100] Loss: 0.17189 | Time/Epoch: 15.7s | ETA: 25 mins
[FP16_Baseline] [Epoch 002/100] Loss: 0.09982 | Time/Epoch: 12.9s | ETA: 23 mins
[FP16_Baseline] [Epoch 003/100] Loss: 0.09232 | Time/Epoch: 12.7s | ETA: 22 mins
[FP16_Baseline] [Epoch 004/100] Loss: 0.08730 | Time/Epoch: 12.6s | ETA: 21 mins
[FP16_Baseline] [Epoch 005/100] Loss: 0.08652 | Time/Epoch: 12.7s | ETA: 21 mins
[FP16_Baseline] [Epoch 006/100] Loss: 0.08159 | Time/Epoch: 12.9s | ETA: 20 mins
[FP16_Baseline] [Epoch 007/100] Loss: 0.07704 | Time/Epoch: 12.4s | ETA: 19 mins
[FP16_Baseline] [Epoch 008/100] Loss: 0.07601 | Time/Epoch: 10.9s | ETA: 18 mins
[FP16_Baseline] [Epoch 009/100] Loss: 0.07682 | Time/Epoch: 11.0s | ETA: 18 mins
[FP16_Baseline] [Epoch 010/100] Loss: 0.07177 | Time/Epoch: 11.4s | ETA: 17 mins
[FP16_Baseline] [Epoch 011/100] Loss: 0.07485 | Time/Epoch: 10.9s | ETA: 16 mins
[FP16_Baseline] [Epoch 012/100] Loss: 0.07336 | Time/Epoch: 11.2s | ETA: 16 mins
[FP16_Baseline] [Epoch 013/100] Loss: 0.07456 | Time/Epoch: 11.6s | ETA: 16 mins
[FP16_Baseline] [Epoch 014/100] Loss: 0.06972 | Time/Epoch: 12.0s | ETA: 16 mins
[FP16_Baseline] [Epoch 015/100] Loss: 0.07201 | Time/Epoch: 11.7s | ETA: 16 mins
[FP16_Baseline] [Epoch 016/100] Loss: 0.06992 | Time/Epoch: 13.0s | ETA: 16 mins
[FP16_Baseline] [Epoch 017/100] Loss: 0.06756 | Time/Epoch: 12.8s | ETA: 16 mins
[FP16_Baseline] [Epoch 018/100] Loss: 0.07118 | Time/Epoch: 12.5s | ETA: 16 mins
[FP16_Baseline] [Epoch 019/100] Loss: 0.06878 | Time/Epoch: 12.5s | ETA: 16 mins
[FP16_Baseline] [Epoch 020/100] Loss: 0.06448 | Time/Epoch: 12.8s | ETA: 16 mins
[FP16_Baseline] [Epoch 021/100] Loss: 0.06733 | Time/Epoch: 12.9s | ETA: 16 mins
[FP16_Baseline] [Epoch 022/100] Loss: 0.06584 | Time/Epoch: 12.8s | ETA: 16 mins
[FP16_Baseline] [Epoch 023/100] Loss: 0.06417 | Time/Epoch: 12.7s | ETA: 16 mins
[FP16_Baseline] [Epoch 024/100] Loss: 0.06780 | Time/Epoch: 12.7s | ETA: 16 mins
[FP16_Baseline] [Epoch 025/100] Loss: 0.06726 | Time/Epoch: 13.0s | ETA: 16 mins
[FP16_Baseline] [Epoch 026/100] Loss: 0.06393 | Time/Epoch: 11.2s | ETA: 15 mins
[FP16_Baseline] [Epoch 027/100] Loss: 0.06510 | Time/Epoch: 11.0s | ETA: 14 mins
[FP16_Baseline] [Epoch 028/100] Loss: 0.06805 | Time/Epoch: 12.5s | ETA: 14 mins
[FP16_Baseline] [Epoch 029/100] Loss: 0.06839 | Time/Epoch: 12.6s | ETA: 14 mins
[FP16_Baseline] [Epoch 030/100] Loss: 0.06443 | Time/Epoch: 12.7s | ETA: 14 mins
[FP16_Baseline] [Epoch 031/100] Loss: 0.06611 | Time/Epoch: 12.9s | ETA: 14 mins
[FP16_Baseline] [Epoch 032/100] Loss: 0.06584 | Time/Epoch: 13.1s | ETA: 14 mins
[FP16_Baseline] [Epoch 033/100] Loss: 0.06478 | Time/Epoch: 12.3s | ETA: 14 mins
[FP16_Baseline] [Epoch 034/100] Loss: 0.06522 | Time/Epoch: 12.4s | ETA: 13 mins
[FP16_Baseline] [Epoch 035/100] Loss: 0.06423 | Time/Epoch: 12.3s | ETA: 13 mins
[FP16_Baseline] [Epoch 036/100] Loss: 0.06223 | Time/Epoch: 12.7s | ETA: 13 mins
[FP16_Baseline] [Epoch 037/100] Loss: 0.06642 | Time/Epoch: 12.8s | ETA: 13 mins
[FP16_Baseline] [Epoch 038/100] Loss: 0.06238 | Time/Epoch: 13.4s | ETA: 13 mins
[FP16_Baseline] [Epoch 039/100] Loss: 0.06346 | Time/Epoch: 13.7s | ETA: 13 mins
[FP16_Baseline] [Epoch 040/100] Loss: 0.06416 | Time/Epoch: 12.3s | ETA: 12 mins
[FP16_Baseline] [Epoch 041/100] Loss: 0.06459 | Time/Epoch: 10.6s | ETA: 12 mins
[FP16_Baseline] [Epoch 042/100] Loss: 0.06476 | Time/Epoch: 10.4s | ETA: 11 mins
[FP16_Baseline] [Epoch 043/100] Loss: 0.06242 | Time/Epoch: 10.4s | ETA: 10 mins
[FP16_Baseline] [Epoch 044/100] Loss: 0.06385 | Time/Epoch: 10.5s | ETA: 10 mins
[FP16_Baseline] [Epoch 045/100] Loss: 0.06426 | Time/Epoch: 11.4s | ETA: 9 mins
[FP16_Baseline] [Epoch 046/100] Loss: 0.06157 | Time/Epoch: 11.4s | ETA: 9 mins
[FP16_Baseline] [Epoch 047/100] Loss: 0.06493 | Time/Epoch: 12.9s | ETA: 10 mins
[FP16_Baseline] [Epoch 048/100] Loss: 0.06571 | Time/Epoch: 13.1s | ETA: 10 mins
[FP16_Baseline] [Epoch 049/100] Loss: 0.06059 | Time/Epoch: 12.8s | ETA: 10 mins
[FP16_Baseline] [Epoch 050/100] Loss: 0.06269 | Time/Epoch: 13.0s | ETA: 10 mins
[FP16_Baseline] [Epoch 051/100] Loss: 0.06280 | Time/Epoch: 10.6s | ETA: 10 mins
[FP16_Baseline] [Epoch 052/100] Loss: 0.06069 | Time/Epoch: 10.5s | ETA: 9 mins
[FP16_Baseline] [Epoch 053/100] Loss: 0.06105 | Time/Epoch: 10.9s | ETA: 9 mins
[FP16_Baseline] [Epoch 054/100] Loss: 0.06168 | Time/Epoch: 10.8s | ETA: 8 mins
[FP16_Baseline] [Epoch 055/100] Loss: 0.06051 | Time/Epoch: 10.5s | ETA: 7 mins
[FP16_Baseline] [Epoch 056/100] Loss: 0.06113 | Time/Epoch: 10.6s | ETA: 7 mins
[FP16_Baseline] [Epoch 057/100] Loss: 0.06252 | Time/Epoch: 11.1s | ETA: 7 mins
[FP16_Baseline] [Epoch 058/100] Loss: 0.06096 | Time/Epoch: 10.9s | ETA: 7 mins
[FP16_Baseline] [Epoch 059/100] Loss: 0.05813 | Time/Epoch: 10.6s | ETA: 7 mins
[FP16_Baseline] [Epoch 060/100] Loss: 0.05858 | Time/Epoch: 10.6s | ETA: 7 mins
[FP16_Baseline] [Epoch 061/100] Loss: 0.06040 | Time/Epoch: 10.7s | ETA: 7 mins
[FP16_Baseline] [Epoch 062/100] Loss: 0.06147 | Time/Epoch: 10.6s | ETA: 6 mins
[FP16_Baseline] [Epoch 063/100] Loss: 0.06182 | Time/Epoch: 10.5s | ETA: 6 mins
[FP16_Baseline] [Epoch 064/100] Loss: 0.06154 | Time/Epoch: 10.6s | ETA: 6 mins
[FP16_Baseline] [Epoch 065/100] Loss: 0.06080 | Time/Epoch: 10.5s | ETA: 6 mins
[FP16_Baseline] [Epoch 066/100] Loss: 0.05958 | Time/Epoch: 10.5s | ETA: 5 mins
[FP16_Baseline] [Epoch 067/100] Loss: 0.06064 | Time/Epoch: 10.6s | ETA: 5 mins
[FP16_Baseline] [Epoch 068/100] Loss: 0.05848 | Time/Epoch: 10.5s | ETA: 5 mins
[FP16_Baseline] [Epoch 069/100] Loss: 0.05919 | Time/Epoch: 10.8s | ETA: 5 mins
[FP16_Baseline] [Epoch 070/100] Loss: 0.06160 | Time/Epoch: 10.4s | ETA: 5 mins
[FP16_Baseline] [Epoch 071/100] Loss: 0.05870 | Time/Epoch: 10.4s | ETA: 5 mins
[FP16_Baseline] [Epoch 072/100] Loss: 0.06029 | Time/Epoch: 10.4s | ETA: 4 mins
[FP16_Baseline] [Epoch 073/100] Loss: 0.06036 | Time/Epoch: 10.4s | ETA: 4 mins
[FP16_Baseline] [Epoch 074/100] Loss: 0.06100 | Time/Epoch: 10.4s | ETA: 4 mins
[FP16_Baseline] [Epoch 075/100] Loss: 0.06028 | Time/Epoch: 10.3s | ETA: 4 mins
[FP16_Baseline] [Epoch 076/100] Loss: 0.05919 | Time/Epoch: 10.4s | ETA: 4 mins
[FP16_Baseline] [Epoch 077/100] Loss: 0.06026 | Time/Epoch: 10.4s | ETA: 3 mins
[FP16_Baseline] [Epoch 078/100] Loss: 0.05892 | Time/Epoch: 10.4s | ETA: 3 mins
[FP16_Baseline] [Epoch 079/100] Loss: 0.05986 | Time/Epoch: 10.4s | ETA: 3 mins
[FP16_Baseline] [Epoch 080/100] Loss: 0.06105 | Time/Epoch: 10.7s | ETA: 3 mins
[FP16_Baseline] [Epoch 081/100] Loss: 0.06182 | Time/Epoch: 10.4s | ETA: 3 mins
[FP16_Baseline] [Epoch 082/100] Loss: 0.06207 | Time/Epoch: 10.6s | ETA: 3 mins
[FP16_Baseline] [Epoch 083/100] Loss: 0.05801 | Time/Epoch: 11.3s | ETA: 3 mins
[FP16_Baseline] [Epoch 084/100] Loss: 0.05666 | Time/Epoch: 10.6s | ETA: 2 mins
[FP16_Baseline] [Epoch 085/100] Loss: 0.05897 | Time/Epoch: 10.8s | ETA: 2 mins
[FP16_Baseline] [Epoch 086/100] Loss: 0.05865 | Time/Epoch: 10.7s | ETA: 2 mins
[FP16_Baseline] [Epoch 087/100] Loss: 0.05908 | Time/Epoch: 10.6s | ETA: 2 mins
[FP16_Baseline] [Epoch 088/100] Loss: 0.06091 | Time/Epoch: 10.8s | ETA: 2 mins
[FP16_Baseline] [Epoch 089/100] Loss: 0.05794 | Time/Epoch: 11.2s | ETA: 1 mins
[FP16_Baseline] [Epoch 090/100] Loss: 0.06124 | Time/Epoch: 11.3s | ETA: 1 mins
[FP16_Baseline] [Epoch 091/100] Loss: 0.05776 | Time/Epoch: 11.0s | ETA: 1 mins
[FP16_Baseline] [Epoch 092/100] Loss: 0.05932 | Time/Epoch: 11.4s | ETA: 1 mins
[FP16_Baseline] [Epoch 093/100] Loss: 0.05767 | Time/Epoch: 11.1s | ETA: 1 mins
[FP16_Baseline] [Epoch 094/100] Loss: 0.06061 | Time/Epoch: 11.4s | ETA: 1 mins
[FP16_Baseline] [Epoch 095/100] Loss: 0.05904 | Time/Epoch: 11.2s | ETA: 56s
[FP16_Baseline] [Epoch 096/100] Loss: 0.05941 | Time/Epoch: 11.6s | ETA: 45s
[FP16_Baseline] [Epoch 097/100] Loss: 0.05961 | Time/Epoch: 11.2s | ETA: 33s
[FP16_Baseline] [Epoch 098/100] Loss: 0.05706 | Time/Epoch: 11.6s | ETA: 22s
[FP16_Baseline] [Epoch 099/100] Loss: 0.06119 | Time/Epoch: 11.2s | ETA: 11s
[FP16_Baseline] [Epoch 100/100] Loss: 0.06057 | Time/Epoch: 10.3s | ETA: 0s

=== Training Session Started for W1A16_Native at 2026-06-08 19:05:42 ===
[W1A16_Native] [Epoch 001/100] Loss: 0.15654 | Time/Epoch: 13.9s | ETA: 22 mins
[W1A16_Native] [Epoch 002/100] Loss: 0.09362 | Time/Epoch: 13.2s | ETA: 22 mins
[W1A16_Native] [Epoch 003/100] Loss: 0.08668 | Time/Epoch: 10.8s | ETA: 20 mins
[W1A16_Native] [Epoch 004/100] Loss: 0.08423 | Time/Epoch: 10.7s | ETA: 19 mins
[W1A16_Native] [Epoch 005/100] Loss: 0.07952 | Time/Epoch: 11.2s | ETA: 18 mins
[W1A16_Native] [Epoch 006/100] Loss: 0.08352 | Time/Epoch: 11.3s | ETA: 17 mins
[W1A16_Native] [Epoch 007/100] Loss: 0.07883 | Time/Epoch: 11.3s | ETA: 17 mins
[W1A16_Native] [Epoch 008/100] Loss: 0.07947 | Time/Epoch: 11.3s | ETA: 17 mins
[W1A16_Native] [Epoch 009/100] Loss: 0.07620 | Time/Epoch: 12.0s | ETA: 17 mins
[W1A16_Native] [Epoch 010/100] Loss: 0.07570 | Time/Epoch: 11.1s | ETA: 17 mins
[W1A16_Native] [Epoch 011/100] Loss: 0.07773 | Time/Epoch: 10.6s | ETA: 16 mins
[W1A16_Native] [Epoch 012/100] Loss: 0.07374 | Time/Epoch: 10.6s | ETA: 16 mins
[W1A16_Native] [Epoch 013/100] Loss: 0.07012 | Time/Epoch: 10.5s | ETA: 15 mins
[W1A16_Native] [Epoch 014/100] Loss: 0.06971 | Time/Epoch: 11.0s | ETA: 15 mins
[W1A16_Native] [Epoch 015/100] Loss: 0.07467 | Time/Epoch: 10.9s | ETA: 15 mins
[W1A16_Native] [Epoch 016/100] Loss: 0.07215 | Time/Epoch: 10.5s | ETA: 14 mins
[W1A16_Native] [Epoch 017/100] Loss: 0.07102 | Time/Epoch: 10.6s | ETA: 14 mins
[W1A16_Native] [Epoch 018/100] Loss: 0.07108 | Time/Epoch: 10.6s | ETA: 14 mins
[W1A16_Native] [Epoch 019/100] Loss: 0.06816 | Time/Epoch: 11.7s | ETA: 14 mins
[W1A16_Native] [Epoch 020/100] Loss: 0.06957 | Time/Epoch: 11.4s | ETA: 14 mins
[W1A16_Native] [Epoch 021/100] Loss: 0.06896 | Time/Epoch: 11.5s | ETA: 14 mins
[W1A16_Native] [Epoch 022/100] Loss: 0.06902 | Time/Epoch: 10.8s | ETA: 14 mins
[W1A16_Native] [Epoch 023/100] Loss: 0.06645 | Time/Epoch: 10.3s | ETA: 14 mins
[W1A16_Native] [Epoch 024/100] Loss: 0.06861 | Time/Epoch: 10.4s | ETA: 13 mins
[W1A16_Native] [Epoch 025/100] Loss: 0.06575 | Time/Epoch: 11.0s | ETA: 13 mins
[W1A16_Native] [Epoch 026/100] Loss: 0.06736 | Time/Epoch: 10.9s | ETA: 13 mins
[W1A16_Native] [Epoch 027/100] Loss: 0.07064 | Time/Epoch: 10.9s | ETA: 13 mins
[W1A16_Native] [Epoch 028/100] Loss: 0.06695 | Time/Epoch: 10.8s | ETA: 12 mins
[W1A16_Native] [Epoch 029/100] Loss: 0.06692 | Time/Epoch: 10.8s | ETA: 12 mins
[W1A16_Native] [Epoch 030/100] Loss: 0.06585 | Time/Epoch: 10.5s | ETA: 12 mins
[W1A16_Native] [Epoch 031/100] Loss: 0.06760 | Time/Epoch: 10.4s | ETA: 12 mins
[W1A16_Native] [Epoch 032/100] Loss: 0.06651 | Time/Epoch: 10.6s | ETA: 12 mins
[W1A16_Native] [Epoch 033/100] Loss: 0.06375 | Time/Epoch: 10.6s | ETA: 11 mins
[W1A16_Native] [Epoch 034/100] Loss: 0.06629 | Time/Epoch: 10.5s | ETA: 11 mins
[W1A16_Native] [Epoch 035/100] Loss: 0.06470 | Time/Epoch: 10.6s | ETA: 11 mins
[W1A16_Native] [Epoch 036/100] Loss: 0.06488 | Time/Epoch: 10.7s | ETA: 11 mins
[W1A16_Native] [Epoch 037/100] Loss: 0.06744 | Time/Epoch: 10.9s | ETA: 11 mins
[W1A16_Native] [Epoch 038/100] Loss: 0.06666 | Time/Epoch: 11.1s | ETA: 11 mins
[W1A16_Native] [Epoch 039/100] Loss: 0.06500 | Time/Epoch: 10.6s | ETA: 10 mins
[W1A16_Native] [Epoch 040/100] Loss: 0.06294 | Time/Epoch: 10.5s | ETA: 10 mins
[W1A16_Native] [Epoch 041/100] Loss: 0.06678 | Time/Epoch: 11.1s | ETA: 10 mins
[W1A16_Native] [Epoch 042/100] Loss: 0.06644 | Time/Epoch: 11.3s | ETA: 10 mins
[W1A16_Native] [Epoch 043/100] Loss: 0.06632 | Time/Epoch: 11.2s | ETA: 10 mins
[W1A16_Native] [Epoch 044/100] Loss: 0.06341 | Time/Epoch: 11.1s | ETA: 10 mins
[W1A16_Native] [Epoch 045/100] Loss: 0.06456 | Time/Epoch: 10.8s | ETA: 10 mins
[W1A16_Native] [Epoch 046/100] Loss: 0.06509 | Time/Epoch: 10.6s | ETA: 9 mins
[W1A16_Native] [Epoch 047/100] Loss: 0.06439 | Time/Epoch: 10.4s | ETA: 9 mins
[W1A16_Native] [Epoch 048/100] Loss: 0.06311 | Time/Epoch: 10.5s | ETA: 9 mins
[W1A16_Native] [Epoch 049/100] Loss: 0.06343 | Time/Epoch: 11.1s | ETA: 9 mins
[W1A16_Native] [Epoch 050/100] Loss: 0.06629 | Time/Epoch: 11.1s | ETA: 8 mins
[W1A16_Native] [Epoch 051/100] Loss: 0.06276 | Time/Epoch: 10.6s | ETA: 8 mins
[W1A16_Native] [Epoch 052/100] Loss: 0.06334 | Time/Epoch: 10.7s | ETA: 8 mins
[W1A16_Native] [Epoch 053/100] Loss: 0.06393 | Time/Epoch: 11.1s | ETA: 8 mins
[W1A16_Native] [Epoch 054/100] Loss: 0.06463 | Time/Epoch: 10.9s | ETA: 8 mins
[W1A16_Native] [Epoch 055/100] Loss: 0.06416 | Time/Epoch: 10.8s | ETA: 8 mins
[W1A16_Native] [Epoch 056/100] Loss: 0.06396 | Time/Epoch: 10.5s | ETA: 7 mins
[W1A16_Native] [Epoch 057/100] Loss: 0.06351 | Time/Epoch: 10.9s | ETA: 7 mins
[W1A16_Native] [Epoch 058/100] Loss: 0.06423 | Time/Epoch: 11.0s | ETA: 7 mins
[W1A16_Native] [Epoch 059/100] Loss: 0.06262 | Time/Epoch: 10.8s | ETA: 7 mins
[W1A16_Native] [Epoch 060/100] Loss: 0.06432 | Time/Epoch: 10.6s | ETA: 7 mins
[W1A16_Native] [Epoch 061/100] Loss: 0.06585 | Time/Epoch: 10.7s | ETA: 7 mins
[W1A16_Native] [Epoch 062/100] Loss: 0.06218 | Time/Epoch: 10.5s | ETA: 6 mins
[W1A16_Native] [Epoch 063/100] Loss: 0.06376 | Time/Epoch: 10.5s | ETA: 6 mins
[W1A16_Native] [Epoch 064/100] Loss: 0.06346 | Time/Epoch: 10.5s | ETA: 6 mins
[W1A16_Native] [Epoch 065/100] Loss: 0.06253 | Time/Epoch: 10.5s | ETA: 6 mins
[W1A16_Native] [Epoch 066/100] Loss: 0.06302 | Time/Epoch: 10.5s | ETA: 5 mins
[W1A16_Native] [Epoch 067/100] Loss: 0.06390 | Time/Epoch: 10.5s | ETA: 5 mins
[W1A16_Native] [Epoch 068/100] Loss: 0.05929 | Time/Epoch: 10.8s | ETA: 5 mins
[W1A16_Native] [Epoch 069/100] Loss: 0.06460 | Time/Epoch: 11.0s | ETA: 5 mins
[W1A16_Native] [Epoch 070/100] Loss: 0.06389 | Time/Epoch: 11.1s | ETA: 5 mins
[W1A16_Native] [Epoch 071/100] Loss: 0.06101 | Time/Epoch: 11.0s | ETA: 5 mins
[W1A16_Native] [Epoch 072/100] Loss: 0.06509 | Time/Epoch: 10.7s | ETA: 5 mins
[W1A16_Native] [Epoch 073/100] Loss: 0.06277 | Time/Epoch: 10.5s | ETA: 4 mins
[W1A16_Native] [Epoch 074/100] Loss: 0.06297 | Time/Epoch: 10.5s | ETA: 4 mins
[W1A16_Native] [Epoch 075/100] Loss: 0.06487 | Time/Epoch: 10.6s | ETA: 4 mins
[W1A16_Native] [Epoch 076/100] Loss: 0.06515 | Time/Epoch: 10.5s | ETA: 4 mins
[W1A16_Native] [Epoch 077/100] Loss: 0.06227 | Time/Epoch: 10.9s | ETA: 4 mins
[W1A16_Native] [Epoch 078/100] Loss: 0.06018 | Time/Epoch: 11.2s | ETA: 3 mins
[W1A16_Native] [Epoch 079/100] Loss: 0.06555 | Time/Epoch: 10.7s | ETA: 3 mins
[W1A16_Native] [Epoch 080/100] Loss: 0.06573 | Time/Epoch: 10.5s | ETA: 3 mins
[W1A16_Native] [Epoch 081/100] Loss: 0.06549 | Time/Epoch: 10.5s | ETA: 3 mins
[W1A16_Native] [Epoch 082/100] Loss: 0.06224 | Time/Epoch: 10.5s | ETA: 3 mins
[W1A16_Native] [Epoch 083/100] Loss: 0.06186 | Time/Epoch: 10.5s | ETA: 2 mins
[W1A16_Native] [Epoch 084/100] Loss: 0.06322 | Time/Epoch: 10.5s | ETA: 2 mins
[W1A16_Native] [Epoch 085/100] Loss: 0.06162 | Time/Epoch: 10.5s | ETA: 2 mins
[W1A16_Native] [Epoch 086/100] Loss: 0.06216 | Time/Epoch: 10.6s | ETA: 2 mins
[W1A16_Native] [Epoch 087/100] Loss: 0.06143 | Time/Epoch: 10.9s | ETA: 2 mins
[W1A16_Native] [Epoch 088/100] Loss: 0.06496 | Time/Epoch: 10.9s | ETA: 2 mins
[W1A16_Native] [Epoch 089/100] Loss: 0.06085 | Time/Epoch: 10.9s | ETA: 1 mins
[W1A16_Native] [Epoch 090/100] Loss: 0.06280 | Time/Epoch: 11.1s | ETA: 1 mins
[W1A16_Native] [Epoch 091/100] Loss: 0.06226 | Time/Epoch: 10.9s | ETA: 1 mins
[W1A16_Native] [Epoch 092/100] Loss: 0.06482 | Time/Epoch: 10.9s | ETA: 1 mins
[W1A16_Native] [Epoch 093/100] Loss: 0.06189 | Time/Epoch: 10.9s | ETA: 1 mins
[W1A16_Native] [Epoch 094/100] Loss: 0.06234 | Time/Epoch: 10.9s | ETA: 1 mins
[W1A16_Native] [Epoch 095/100] Loss: 0.06289 | Time/Epoch: 11.0s | ETA: 54s
[W1A16_Native] [Epoch 096/100] Loss: 0.06058 | Time/Epoch: 11.2s | ETA: 43s
[W1A16_Native] [Epoch 097/100] Loss: 0.06385 | Time/Epoch: 10.7s | ETA: 32s
[W1A16_Native] [Epoch 098/100] Loss: 0.06064 | Time/Epoch: 10.9s | ETA: 21s
[W1A16_Native] [Epoch 099/100] Loss: 0.06163 | Time/Epoch: 11.0s | ETA: 10s
